refDate,reporterISO,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,qtyUnitAbbr,qty,isQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,primaryValue
2021-06-01,DNK,Denmark,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,664283828.0,False,664283828.0,False,0.0,False,360750409.689
2021-06-01,DOM,Dominican Rep.,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,130898400.0,False,130898400.0,False,0.0,False,76229192.0
2021-06-01,ECU,Ecuador,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1600.0,False,1600.0,False,0.0,False,7853.605
2021-06-01,EGY,Egypt,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,758181848.208,True,758181848.208,True,0.0,False,384800000.0
2021-06-01,FIN,Finland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,483655230.0,False,483655230.0,False,0.0,False,253454347.052
2021-06-01,DEU,Germany,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,6527218374.0,False,6527218374.0,False,0.0,False,3324966627.331
2021-06-01,GRC,Greece,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1822208500.0,False,1822208500.0,False,0.0,False,916609808.086
2021-06-01,GTM,Guatemala,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,200845.0,False,200845.0,False,0.0,False,87280.0
2021-06-01,HUN,Hungary,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,366017768.0,False,366017768.0,False,0.0,False,197300677.0
2021-06-01,IRL,Ireland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,243545995.0,False,243545995.0,False,0.0,False,131680560.833
2021-06-01,ISR,Israel,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1247054233.16,True,1247054233.16,True,0.0,False,455045000.0
2021-06-01,ITA,Italy,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,4907057081.0,False,4907057081.0,False,0.0,False,2487668025.392
2021-06-01,JPN,Japan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,8384795300.0,False,8384795300.0,False,0.0,False,4283301897.361
2021-06-01,LVA,Latvia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,206720.0,False,206720.0,False,0.0,False,62383.451
2021-06-01,LSO,Lesotho,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,14451.0,False,14451.0,False,14451.0,False,41269.344
2021-06-01,LTU,Lithuania,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,593512500.0,False,593512500.0,False,0.0,False,308239009.0
2021-06-01,LUX,Luxembourg,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,710.073,False,710.073,False,0.0,False,3888.946
2021-06-01,MWI,Malawi,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,420.0,False,420.0,False,0.0,False,685.137
2021-06-01,MYS,Malaysia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,418144390.0,False,418144390.0,False,0.0,False,208303667.369
2021-06-01,MAR,Morocco,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,873.0,False,873.0,False,0.0,False,1626.811
2021-06-01,MMR,Myanmar,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,300.0,False,300.0,False,0.0,False,320.84
2021-06-01,NAM,Namibia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,996550.0,False,996550.0,False,0.0,False,663701.923
2021-06-01,NLD,Netherlands,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,5630575256.0,False,5630575256.0,False,0.0,False,3064387892.142
2021-06-01,NZL,New Zealand,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,328354383.6,True,328354383.6,True,329011207.0,False,179610403.298
2021-06-01,NIC,Nicaragua,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,105840000.0,False,105840000.0,False,0.0,False,64494612.12
2021-06-01,NOR,Norway,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,225282000.0,False,225282000.0,False,0.0,False,120887262.993
2021-06-01,PAK,Pakistan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,816841000.0,False,816841000.0,False,0.0,False,381981799.003
2021-06-01,PHL,Philippines,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,570769296.0,False,570769296.0,False,484941559.9,False,224943385.0
2021-06-01,POL,Poland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1443575070.0,False,1443575070.0,False,0.0,False,705442070.0
2021-06-01,PRT,Portugal,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,670528000.0,False,670528000.0,False,0.0,False,338124604.005
2021-06-01,KOR,Rep. of Korea,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,10821944604.0,False,10821944604.0,False,0.0,False,5575108107.0
2021-06-01,ROU,Romania,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,517313520.0,False,517313520.0,False,0.0,False,261834149.43
2021-06-01,RUS,Russian Federation,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,50396.0,False,50396.0,False,0.0,False,12839.46
2021-06-01,SRB,Serbia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,310614376.0,False,310614376.0,False,0.0,False,160256021.0
2021-06-01,SGP,Singapore,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,4316075190.0,False,4316075190.0,False,0.0,False,2218741065.564
2021-06-01,SVK,Slovakia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,565275476.0,False,565275476.0,False,0.0,False,273568373.615
2021-06-01,SVN,Slovenia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1800.96,False,1800.96,False,0.0,False,1238.872
2021-06-01,ZAF,South Africa,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,441606800.0,False,441606800.0,False,0.0,False,223688314.776
2021-06-01,ESP,Spain,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,4469365538.3,False,4469365538.3,False,0.0,False,2266669563.541
2021-06-01,PSE,State of Palestine,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,12985.539,True,12985.539,True,0.0,False,6590.55
2021-06-01,SWE,Sweden,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1524372496.214,True,1524372496.214,True,0.0,False,833377953.6
2021-06-01,TUN,Tunisia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,188750009.0,False,188750009.0,False,0.0,False,100976724.236
2021-06-01,USA,USA,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,31844566428.0,False,31844566428.0,False,0.0,False,12637199426.0
2021-06-01,UKR,Ukraine,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,66821362.0,False,66821362.0,False,0.0,False,34049016.38
2021-06-01,GBR,United Kingdom,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,4014070100.0,False,4014070100.0,False,0.0,False,2052315677.493
2021-06-01,URY,Uruguay,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,138582000.0,False,138582000.0,False,0.0,False,73998995.0
2021-06-01,UZB,Uzbekistan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,29221200.0,False,29221200.0,False,0.0,False,9188233.0
2021-06-01,VNM,Vietnam,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,951593000.0,False,951593000.0,False,0.0,False,501619011.572
2021-06-01,ZWE,Zimbabwe,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,420.0,False,420.0,False,0.0,False,1191.55
2021-07-01,AUS,Australia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,919280100.0,False,919280100.0,False,757855700.0,False,433038079.22
2021-07-01,BIH,Bosnia Herzegovina,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,43900.0,False,43900.0,False,0.0,False,31269.49
2021-07-01,BWA,Botswana,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,928624.0,False,928624.0,False,0.0,False,656933.332
2021-07-01,BGR,Bulgaria,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,388639200.0,False,388639200.0,False,0.0,False,202089059.088
2021-07-01,CAN,Canada,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,2287205471.535,True,2287205471.535,True,0.0,False,1160825292.148
2021-07-01,CHL,Chile,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,646040586.841,True,646040586.841,True,0.0,False,343672404.05
2021-07-01,CHN,China,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,41242192202.0,False,41242192202.0,False,0.0,False,21947063131.0
2021-07-01,COL,Colombia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,76362500.0,False,76362500.0,False,0.0,False,36962775.37
2021-07-01,HRV,Croatia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,85442031.0,False,85442031.0,False,0.0,False,46382668.0
2021-07-01,CZE,Czechia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,644575050.0,False,644575050.0,False,0.0,False,352030445.0
2021-07-01,DNK,Denmark,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,671244135.0,False,671244135.0,False,0.0,False,377281330.858
2021-07-01,DOM,Dominican Rep.,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,130519401.48,False,130519401.48,False,0.0,False,79596776.05
2021-07-01,EGY,Egypt,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,911867357.979,True,911867357.979,True,0.0,False,462800000.0
2021-07-01,FIN,Finland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,737944653.0,False,737944653.0,False,0.0,False,399667510.787
2021-07-01,DEU,Germany,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,6508528073.135,True,6508528073.135,True,0.0,False,3488820971.495
2021-07-01,GRC,Greece,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,2182383400.0,False,2182383400.0,False,0.0,False,1140650751.067
2021-07-01,GTM,Guatemala,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,228070.0,False,228070.0,False,0.0,False,118469.0
2021-07-01,HUN,Hungary,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,562677833.0,False,562677833.0,False,0.0,False,302109899.0
2021-07-01,IND,India,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,18582808400.0,False,18582808400.0,False,0.0,False,9619099907.117
2021-07-01,IDN,Indonesia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,508625700.0,False,508625700.0,False,0.0,False,274512260.0
2021-07-01,IRL,Ireland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,323094903.0,False,323094903.0,False,0.0,False,175368903.21
2021-07-01,ISR,Israel,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1255497736.753,True,1255497736.753,True,0.0,False,458126000.0
2021-07-01,ITA,Italy,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,5178704473.0,False,5178704473.0,False,0.0,False,2847846813.701
2021-07-01,JPN,Japan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,9365507900.0,False,9365507900.0,False,0.0,False,5006439895.569
2021-07-01,KEN,Kenya,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,58.29,False,58.29,False,0.0,False,847.714
2021-07-01,LSO,Lesotho,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,12734.324,True,12734.324,True,11552.0,False,26931.37
2021-07-01,LTU,Lithuania,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,597563000.0,False,597563000.0,False,0.0,False,324564238.0
2021-07-01,LUX,Luxembourg,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1182.45,False,1182.45,False,0.0,False,2379.945
2021-07-01,MYS,Malaysia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1014332271.0,False,1014332271.0,False,0.0,False,568853106.618
2021-07-01,NAM,Namibia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,787512.34,False,787512.34,False,0.0,False,510617.518
2021-07-01,NLD,Netherlands,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,5241663083.115,True,5241663083.115,True,0.0,False,2929776181.306
2021-07-01,NZL,New Zealand,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,345590000.0,False,345590000.0,False,354027500.0,False,199021446.259
2021-07-01,NIC,Nicaragua,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,52769400.0,False,52769400.0,False,0.0,False,34089472.51
2021-07-01,NOR,Norway,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,20492000.0,False,20492000.0,False,0.0,False,8845493.353
2021-07-01,PAK,Pakistan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,750353000.0,False,750353000.0,False,0.0,False,375403508.017
2021-07-01,PHL,Philippines,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,559314300.0,False,559314300.0,False,475366000.0,False,204568251.0
2021-07-01,POL,Poland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,2101727023.0,False,2101727023.0,False,0.0,False,1089348219.0
2021-07-01,PRT,Portugal,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1029328900.0,False,1029328900.0,False,0.0,False,563833050.146
2021-07-01,KOR,Rep. of Korea,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,10670943506.2,False,10670943506.2,False,0.0,False,5783570570.0
2021-07-01,ROU,Romania,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,615938324.0,False,615938324.0,False,0.0,False,333133565.85
2021-07-01,RUS,Russian Federation,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,205136.0,False,205136.0,False,0.0,False,51310.88
2021-07-01,SRB,Serbia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,212405748.0,False,212405748.0,False,0.0,False,115949077.0
2021-07-01,SGP,Singapore,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,3971804550.0,False,3971804550.0,False,0.0,False,2184401646.996
2021-07-01,SVK,Slovakia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,471414008.0,False,471414008.0,False,0.0,False,236804384.884
2021-07-01,ZAF,South Africa,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,741406000.0,False,741406000.0,False,0.0,False,390070260.082
2021-07-01,SWE,Sweden,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1260224468.067,True,1260224468.067,True,0.0,False,697780998.438
2021-07-01,CHE,Switzerland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,101236000.0,False,101236000.0,False,0.0,False,55228547.195
2021-07-01,TUN,Tunisia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,62664900.0,False,62664900.0,False,0.0,False,35876213.143
2021-07-01,USA,USA,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,30178962405.0,False,30178962405.0,False,0.0,False,12827927352.0
2021-07-01,UKR,Ukraine,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,112326000.0,False,112326000.0,False,0.0,False,61012877.22
2021-07-01,GBR,United Kingdom,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,4633211600.0,False,4633211600.0,False,0.0,False,2568080374.25
2021-07-01,URY,Uruguay,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,246714000.0,False,246714000.0,False,0.0,False,134381343.0
2021-07-01,UZB,Uzbekistan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,159679800.0,False,159679800.0,False,0.0,False,50743889.0
2021-07-01,VNM,Vietnam,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1318455000.0,False,1318455000.0,False,0.0,False,713357523.87
2021-08-01,AND,Andorra,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,4811.0,False,4811.0,False,0.0,False,4738.829
2021-08-01,AGO,Angola,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,56.268,False,56.268,False,0.0,False,921.791
2021-08-01,AUS,Australia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,896317400.0,False,896317400.0,False,817370600.0,False,431672323.452
2021-08-01,BEL,Belgium,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,2800233064.193,True,2800233064.193,True,0.0,False,1443693337.647
2021-08-01,BIH,Bosnia Herzegovina,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,21485.0,False,21485.0,False,0.0,False,21293.28
2021-08-01,BWA,Botswana,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,927261.0,False,927092.0,False,0.0,False,689244.982
2021-08-01,BGR,Bulgaria,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,557920000.0,False,557920000.0,False,0.0,False,284105887.212
2021-08-01,CAN,Canada,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,2353991525.045,True,2353991525.045,True,0.0,False,1194721214.942
2021-08-01,CHL,Chile,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,813505334.119,True,813505334.119,True,0.0,False,419808117.84
2021-08-01,CHN,China,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,44523679400.0,False,44523679400.0,False,0.0,False,24039487303.0
2021-08-01,COL,Colombia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,74721482.0,False,74721482.0,False,0.0,False,37121824.26
2021-08-01,HRV,Croatia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,309695831.0,False,309695831.0,False,0.0,False,169644416.0
2021-08-01,DNK,Denmark,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,544593423.0,False,544593423.0,False,0.0,False,294081641.772
2021-08-01,DOM,Dominican Rep.,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,65324504.0,False,65324504.0,False,0.0,False,36832590.075
2021-08-01,EGY,Egypt,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,420546605.201,True,420546605.201,True,0.0,False,213440000.0
2021-08-01,FIN,Finland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,771862373.0,False,771862373.0,False,0.0,False,388905876.32
2021-08-01,DEU,Germany,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,6868921330.0,False,6868921330.0,False,0.0,False,3583931647.869
2021-08-01,GRC,Greece,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1828183201.0,False,1828183201.0,False,0.0,False,925617462.726
2021-08-01,GUY,Guyana,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,22.0,False,22.0,False,0.0,False,38.369
2021-08-01,HUN,Hungary,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,432124933.0,False,432124933.0,False,0.0,False,223183855.0
2021-08-01,IND,India,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,12674041000.0,False,12674041000.0,False,0.0,False,6766853205.667
2021-08-01,IDN,Indonesia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1110777734.0,False,1110777734.0,False,0.0,False,610794167.0
2021-08-01,IRL,Ireland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,251286805.778,True,251286805.778,True,0.0,False,142681122.427
2021-08-01,ISR,Israel,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1206195593.687,True,1206195593.687,True,0.0,False,548556000.0
2021-08-01,JPN,Japan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,11425747330.0,False,11425747330.0,False,0.0,False,6272529433.17
2021-08-01,KEN,Kenya,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,5.0,False,5.0,False,0.0,False,109.539
2021-08-01,LVA,Latvia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,442040.0,False,442040.0,False,0.0,False,151152.499
2021-08-01,LSO,Lesotho,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,17889.0,False,17889.0,False,17889.0,False,41304.327
2021-08-01,LTU,Lithuania,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,795666760.0,False,795666760.0,False,0.0,False,409821108.0
2021-08-01,LUX,Luxembourg,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,144.278,False,144.278,False,0.0,False,689.758
2021-08-01,MYS,Malaysia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,412734570.0,False,412734570.0,False,0.0,False,251001005.338
2021-08-01,MLT,Malta,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,19.0,False,19.0,False,0.0,False,210.716
2021-08-01,MSR,Montserrat,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,5.0,False,5.0,False,0.0,False,15.574
2021-08-01,MOZ,Mozambique,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,10.0,False,10.0,False,0.0,False,35.082
2021-08-01,NAM,Namibia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1390016.0,False,1390016.0,False,0.0,False,978456.868
2021-08-01,NLD,Netherlands,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,5018401015.0,False,5018401015.0,False,0.0,False,2782345543.467
2021-08-01,NZL,New Zealand,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,405114324.762,True,405114324.762,True,406114386.0,False,239790107.431
2021-08-01,NIC,Nicaragua,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,52676900.0,False,52676900.0,False,0.0,False,32368944.91
2021-08-01,NOR,Norway,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,29268000.0,False,29268000.0,False,0.0,False,15120119.543
2021-08-01,PAK,Pakistan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,846239000.0,False,846239000.0,False,0.0,False,441577703.701
2021-08-01,PHL,Philippines,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,386059791.0,False,386059791.0,False,324863900.0,False,154310923.0
2021-08-01,POL,Poland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,2126816380.0,False,2126816380.0,False,0.0,False,1092766361.0
2021-08-01,PRT,Portugal,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,825635134.0,False,825635134.0,False,0.0,False,449544540.007
2021-08-01,KOR,Rep. of Korea,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,11003579470.0,False,11003579470.0,False,0.0,False,6078924535.0
2021-08-01,ROU,Romania,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,320639450.0,False,320639450.0,False,0.0,False,165856993.98
2021-08-01,SRB,Serbia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,290918884.0,False,290918884.0,False,0.0,False,165449609.0
2021-08-01,SGP,Singapore,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,3894753680.0,False,3894753680.0,False,0.0,False,2179684968.521
2021-08-01,SVK,Slovakia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,400688164.0,False,400688164.0,False,0.0,False,206846864.709
2021-08-01,ZAF,South Africa,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,589781000.0,False,589781000.0,False,0.0,False,322599549.883
2021-08-01,ESP,Spain,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,5769471028.7,False,5769471028.7,False,0.0,False,3047503947.142
2021-08-01,SWE,Sweden,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1542774637.456,True,1542774637.456,True,0.0,False,836630732.046
2021-08-01,CHE,Switzerland,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,217292000.0,False,217292000.0,False,0.0,False,122348758.955
2021-08-01,TUN,Tunisia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,62800300.0,False,62800300.0,False,0.0,False,36704790.511
2021-08-01,USA,USA,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,31016415087.0,False,31016415087.0,False,0.0,False,13160026524.0
2021-08-01,UKR,Ukraine,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,152807663.0,False,152807663.0,False,0.0,False,89390500.9
2021-08-01,GBR,United Kingdom,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,3231376040.0,False,3231376040.0,False,0.0,False,1794797796.434
2021-08-01,URY,Uruguay,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,138233000.0,False,138233000.0,False,0.0,False,72527254.0
2021-08-01,UZB,Uzbekistan,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,21562100.0,False,21562100.0,False,0.0,False,11332269.0
2021-08-01,VNM,Vietnam,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,543700000.0,False,543700000.0,False,0.0,False,282171347.99
2021-09-01,AUS,Australia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,833892912.47,False,833892912.47,False,693451150.0,False,424170002.484
2021-09-01,BWA,Botswana,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,485558.0,False,485558.0,False,0.0,False,369147.914
2021-09-01,BGR,Bulgaria,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,340738000.0,False,340738000.0,False,0.0,False,181244820.721
2021-09-01,CAN,Canada,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,1781729657.171,True,1781729657.171,True,0.0,False,904281174.365
2021-09-01,CHL,Chile,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,903058165.39,False,903058165.39,False,0.0,False,456987284.65
2021-09-01,CHN,China,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,40906432600.0,False,40906432600.0,False,0.0,False,21824921027.0
2021-09-01,CYP,Cyprus,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,150.0,False,150.0,False,0.0,False,733.291
2021-09-01,CZE,Czechia,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,589413070.413,True,589413070.413,True,0.0,False,317625893.0
2021-09-01,DNK,Denmark,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,684020725.0,False,684020725.0,False,0.0,False,390571565.908
2021-09-01,DOM,Dominican Rep.,Import,World,2709,Petroleum oils and oils obtained from bituminous minerals; crude,kg,131213900.0,False,131213900.0,False,0.0,False,76158968.0
