refDate,reporterISO,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,qtyUnitAbbr,qty,isQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,primaryValue,value_per_unit
2021-01-01,POL,Poland,Import,World,284330,Gold compounds,kg,16.95,False,18.15,False,0.0,False,834648.0,49241.76991150442
2021-01-01,POL,Poland,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,524.564,False,453.268,False,0.0,False,20743873.0,39544.980212138085
2021-01-01,POL,Poland,Import,World,710811,"Metals; gold, non-monetary, powder",kg,1.067,False,2.0,False,0.0,False,95475.0,89479.85004686036
2021-01-01,POL,Poland,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,40.132,False,40.186,False,0.0,False,2435018.0,60675.22176816506
2021-01-01,POL,Poland,Import,World,710813,"Metals; gold, semi-manufactured",kg,483.365,False,411.082,False,0.0,False,18213380.0,37680.386457438995
2021-01-01,PRT,Portugal,Import,World,284330,Gold compounds,kg,15.094,False,15.084,False,0.0,False,619241.894,41025.69855571751
2021-01-01,PRT,Portugal,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,70.666,False,70.63,False,0.0,False,3454292.917,48881.96469306314
2021-01-01,PRT,Portugal,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.025,False,0.02,False,0.0,False,70.591,2823.6399999999994
2021-01-01,PRT,Portugal,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.25,False,0.25,False,0.0,False,14985.968,59943.872
2021-01-01,PRT,Portugal,Import,World,710813,"Metals; gold, semi-manufactured",kg,70.392,False,70.36,False,0.0,False,3439236.359,48858.34127457666
2021-01-01,QAT,Qatar,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,402.29,False,402.29,False,0.0,False,25110229.621,62418.229687538835
2021-01-01,QAT,Qatar,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,402.29,False,402.29,False,0.0,False,25110229.621,62418.229687538835
2021-01-01,KOR,Rep. of Korea,Import,World,284330,Gold compounds,kg,45.572,False,45.572,False,0.0,False,1734074.0,38051.30343193188
2021-01-01,KOR,Rep. of Korea,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,3643.529,True,3643.529,True,0.0,False,206593498.0,56701.483095098185
2021-01-01,KOR,Rep. of Korea,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1228.95,False,1228.95,False,0.0,False,73695408.0,59966.156475039665
2021-01-01,KOR,Rep. of Korea,Import,World,710813,"Metals; gold, semi-manufactured",kg,2413.728,False,2413.728,False,0.0,False,132855828.0,55041.75615479457
2021-01-01,MDA,Rep. of Moldova,Import,World,284330,Gold compounds,kg,0.001,False,0.001,False,0.0,False,182.0,182000.0
2021-01-01,ROU,Romania,Import,World,284330,Gold compounds,kg,1.329,True,1.317,True,0.0,False,42816.7,32217.231000752443
2021-01-01,RUS,Russian Federation,Import,World,284330,Gold compounds,kg,5.0,False,5.486,False,0.0,False,298.66,59.732000000000006
2021-01-01,RUS,Russian Federation,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,15.524,False,16.204,False,0.0,False,651544.58,41970.148157691314
2021-01-01,RUS,Russian Federation,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,12.297,False,12.297,False,0.0,False,532039.79,43265.820118728145
2021-01-01,RUS,Russian Federation,Import,World,710813,"Metals; gold, semi-manufactured",kg,3.228,False,3.908,False,0.0,False,119504.79,37021.31040892193
2021-01-01,RWA,Rwanda,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,362.0,False,362.0,False,0.0,False,21117841.51,58336.578756906085
2021-01-01,RWA,Rwanda,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,362.0,False,362.0,False,0.0,False,21117841.51,58336.578756906085
2021-01-01,WSM,Samoa,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.001,False,0.001,False,0.0,False,724.314,724314.0
2021-01-01,WSM,Samoa,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.001,False,0.001,False,0.0,False,724.314,724314.0
2021-01-01,SAU,Saudi Arabia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,3456.0,False,3456.0,False,0.0,False,208447770.255,60314.74833767361
2021-01-01,SAU,Saudi Arabia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,3455.0,False,3455.0,False,0.0,False,208447296.389,60332.068419392184
2021-01-01,SAU,Saudi Arabia,Import,World,710813,"Metals; gold, semi-manufactured",kg,1.0,False,1.0,False,0.0,False,473.867,473.867
2021-01-01,SRB,Serbia,Import,World,284330,Gold compounds,kg,0.01,False,0.01,False,0.0,False,122.0,12200.0
2021-01-01,SRB,Serbia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,37.23,False,37.31,False,0.0,False,2297206.0,61703.0889067956
2021-01-01,SRB,Serbia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.01,False,0.01,False,0.0,False,97.0,9700.0
2021-01-01,SRB,Serbia,Import,World,710813,"Metals; gold, semi-manufactured",kg,37.22,False,37.3,False,0.0,False,2297109.0,61717.06072004299
2021-01-01,SGP,Singapore,Import,World,284330,Gold compounds,kg,1260.611,True,1260.611,True,0.0,False,30728787.412,24376.106040642197
2021-01-01,SGP,Singapore,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,15878.2,False,15878.2,False,0.0,False,940414523.612,59226.77152397627
2021-01-01,SGP,Singapore,Import,World,710811,"Metals; gold, non-monetary, powder",kg,5.02,False,5.02,False,0.0,False,302032.79,60165.89442231076
2021-01-01,SGP,Singapore,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,2704.3,False,2704.3,False,0.0,False,162577384.459,60118.10245128129
2021-01-01,SGP,Singapore,Import,World,710813,"Metals; gold, semi-manufactured",kg,13168.88,False,13168.88,False,0.0,False,777535106.363,59043.37395154334
2021-01-01,SVK,Slovakia,Import,World,284330,Gold compounds,kg,1.454,False,4.0,False,0.0,False,58533.269,40256.718707015134
2021-01-01,SVK,Slovakia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.5,False,1.0,False,0.0,False,26368.147,52736.294
2021-01-01,SVN,Slovenia,Import,World,284330,Gold compounds,kg,0.515,False,0.515,False,0.0,False,22891.361,44449.24466019418
2021-01-01,SVN,Slovenia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,206.377,False,206.375,False,0.0,False,12322375.479,59708.08510153748
2021-01-01,SVN,Slovenia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.01,False,0.01,False,0.0,False,291.968,29196.800000000003
2021-01-01,SVN,Slovenia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,113.293,False,113.293,False,0.0,False,6870462.44,60643.30929536688
2021-01-01,SVN,Slovenia,Import,World,710813,"Metals; gold, semi-manufactured",kg,93.074,False,93.072,False,0.0,False,5451621.071,58572.97495541183
2021-01-01,ZAF,South Africa,Import,World,284330,Gold compounds,kg,14.22,False,14.22,False,0.0,False,18236.935,1282.4848804500702
2021-01-01,ZAF,South Africa,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,582.34,False,582.34,False,0.0,False,34719087.918,59619.96070680358
2021-01-01,ZAF,South Africa,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1.0,False,1.0,False,0.0,False,67.238,67.238
2021-01-01,ZAF,South Africa,Import,World,710813,"Metals; gold, semi-manufactured",kg,581.34,False,581.34,False,0.0,False,34719020.68,59722.40114218873
2021-01-01,ESP,Spain,Import,World,284330,Gold compounds,kg,60.701,False,1096.412,False,0.0,False,2389947.557,39372.45773545741
2021-01-01,ESP,Spain,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,566.129,False,568.676,False,0.0,False,33585973.187,59325.65402408285
2021-01-01,SWE,Sweden,Import,World,284330,Gold compounds,kg,1.09,False,1.09,False,0.0,False,15913.207,14599.27247706422
2021-01-01,SWE,Sweden,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,102.32,False,102.32,False,0.0,False,5433998.595,53107.8830629398
2021-01-01,SWE,Sweden,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.259,False,0.259,False,0.0,False,16154.316,62371.87644787645
2021-01-01,SWE,Sweden,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,42.182,False,42.182,False,0.0,False,2481375.332,58825.45474372955
2021-01-01,SWE,Sweden,Import,World,710813,"Metals; gold, semi-manufactured",kg,59.879,False,59.879,False,0.0,False,2936468.947,49040.046543863464
2021-01-01,CHE,Switzerland,Import,World,284330,Gold compounds,kg,108.206,True,108.206,True,0.0,False,1269565.834,11732.859859896864
2021-01-01,CHE,Switzerland,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,138369.995,True,138369.995,True,0.0,False,5555771678.283,40151.56377134364
2021-01-01,CHE,Switzerland,Import,World,710811,"Metals; gold, non-monetary, powder",kg,5.264,True,5.264,True,0.0,False,46124.781,8762.306420972645
2021-01-01,CHE,Switzerland,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,137682.0,False,137682.0,False,0.0,False,5528652085.201,40155.22788164757
2021-01-01,CHE,Switzerland,Import,World,710813,"Metals; gold, semi-manufactured",kg,682.732,True,682.732,True,0.0,False,27073468.301,39654.605761850915
2021-01-01,THA,Thailand,Import,World,284330,Gold compounds,kg,409.02,True,409.02,True,0.0,False,12853367.568,31424.78990758398
2021-01-01,THA,Thailand,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,19996.007,True,19996.007,True,0.0,False,1185967525.443,59310.21755708527
2021-01-01,THA,Thailand,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.04,True,0.04,True,0.0,False,2258.232,56455.799999999996
2021-01-01,THA,Thailand,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,19605.48,True,19605.48,True,0.0,False,1164744789.845,59409.14427216268
2021-01-01,THA,Thailand,Import,World,710813,"Metals; gold, semi-manufactured",kg,390.487,True,390.487,True,0.0,False,21220477.366,54343.620571235406
2021-01-01,TGO,Togo,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,122.0,False,122.0,False,0.0,False,43638.561,357.69312295081966
2021-01-01,TGO,Togo,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,122.0,False,122.0,False,0.0,False,43638.561,357.69312295081966
2021-01-01,TTO,Trinidad and Tobago,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,3.0,False,3.0,False,0.0,False,69418.397,23139.465666666667
2021-01-01,TTO,Trinidad and Tobago,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,3.0,False,3.0,False,0.0,False,69418.397,23139.465666666667
2021-01-01,TUN,Tunisia,Import,World,284330,Gold compounds,kg,2.0,False,2.0,False,0.0,False,85226.653,42613.3265
2021-01-01,TUN,Tunisia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,1.825,False,3.0,False,0.0,False,100232.184,54921.74465753425
2021-01-01,TUN,Tunisia,Import,World,710813,"Metals; gold, semi-manufactured",kg,1.825,False,3.0,False,0.0,False,100232.184,54921.74465753425
2021-01-01,TUR,Türkiye,Import,World,284330,Gold compounds,kg,134.074,False,138.0,False,0.0,False,163330.0,1218.2078553634558
2021-01-01,TUR,Türkiye,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,28057.997,False,28063.0,False,0.0,False,1396635209.0,49776.725295109274
2021-01-01,TUR,Türkiye,Import,World,710811,"Metals; gold, non-monetary, powder",kg,2.0,False,2.0,False,0.0,False,146953.0,73476.5
2021-01-01,TUR,Türkiye,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,28055.497,False,28057.0,False,0.0,False,1396465984.0,49775.129059378276
2021-01-01,TUR,Türkiye,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.5,False,4.0,False,0.0,False,22272.0,44544.0
2021-01-01,USA,USA,Import,World,284330,Gold compounds,kg,247.0,False,247.0,False,0.0,False,618352.0,2503.4493927125504
2021-01-01,USA,USA,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,20016.147,False,20016.147,False,0.0,False,1220364878.0,60969.020561249876
2021-01-01,USA,USA,Import,World,710811,"Metals; gold, non-monetary, powder",kg,28.17,False,28.17,False,0.0,False,1009670.0,35842.030528931486
2021-01-01,USA,USA,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,11579.674,False,11579.674,False,0.0,False,687316809.0,59355.454134546446
2021-01-01,USA,USA,Import,World,710813,"Metals; gold, semi-manufactured",kg,8408.303,False,8408.303,False,0.0,False,532038399.0,63275.35996264645
2021-01-01,UKR,Ukraine,Import,World,284330,Gold compounds,kg,0.6,False,0.6,False,0.0,False,27169.84,45283.066666666666
2021-01-01,UKR,Ukraine,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,53.064,False,102.75,False,0.0,False,6163547.6,116153.09060756821
2021-01-01,UKR,Ukraine,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.52,False,0.52,False,0.0,False,32162.0,61850.0
2021-01-01,UKR,Ukraine,Import,World,710813,"Metals; gold, semi-manufactured",kg,52.544,False,102.23,False,0.0,False,6131385.6,116690.4993909866
2021-01-01,GBR,United Kingdom,Import,World,284330,Gold compounds,kg,70.653,False,12303.0,False,0.0,False,3139450.41,44434.778565666
2021-01-01,GBR,United Kingdom,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,83036.18,False,83252.373,False,0.0,False,5082074004.193,61203.12861445457
2021-01-01,GBR,United Kingdom,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.01,False,0.01,False,0.0,False,552.546,55254.600000000006
2021-01-01,GBR,United Kingdom,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,148.313,False,148.04,False,0.0,False,9168374.07,61817.73728533575
2021-01-01,GBR,United Kingdom,Import,World,710813,"Metals; gold, semi-manufactured",kg,82887.857,False,83104.323,False,0.0,False,5072905077.578,61202.029599800124
2021-01-01,VNM,Vietnam,Import,World,284330,Gold compounds,kg,102.523,True,102.523,True,0.0,False,3118542.097,30417.975449411355
2021-01-01,VNM,Vietnam,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,340.88,True,340.88,True,0.0,False,18734022.745,54957.82311957287
2021-01-01,VNM,Vietnam,Import,World,710811,"Metals; gold, non-monetary, powder",kg,5.316,True,5.316,True,0.0,False,298613.35,56172.56395786305
2021-01-01,VNM,Vietnam,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,278.136,True,278.136,True,0.0,False,15739095.34,56587.76763885293
2021-01-01,VNM,Vietnam,Import,World,710813,"Metals; gold, semi-manufactured",kg,57.428,True,57.428,True,0.0,False,2696314.054,46951.209410043884
2021-02-01,AND,Andorra,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,11.414,False,11.414,False,0.0,False,623415.179,54618.46670755213
2021-02-01,AND,Andorra,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,5.3,False,5.3,False,0.0,False,253655.036,47859.44075471698
2021-02-01,AND,Andorra,Import,World,710813,"Metals; gold, semi-manufactured",kg,6.114,False,6.114,False,0.0,False,369760.143,60477.61579980373
2021-02-01,ATG,Antigua and Barbuda,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.45,False,0.45,False,0.0,False,3973.8,8830.666666666666
2021-02-01,ATG,Antigua and Barbuda,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.45,False,0.45,False,0.0,False,3973.8,8830.666666666666
2021-02-01,ARG,Argentina,Import,World,284330,Gold compounds,kg,0.3,False,0.3,False,0.0,False,13601.26,45337.53333333333
